objectid,title,classification,iiifurl,is_portrait
5925,Peasant Mother and Child,Print,https://api.nga.gov/iiif/0abe5dc6-69a1-4cc5-aceb-1556a87068f5,True
5937,The Lamp,Print,https://api.nga.gov/iiif/d6669383-b024-4b51-be81-219f516daee9,True
5940,Quietude,Print,https://api.nga.gov/iiif/af630ff1-ec8d-408e-a011-257c1e31699e,True
5944,Margot in a Floppy Bonnet Leaning against a Chair,Print,https://api.nga.gov/iiif/b99d2652-9e9d-4e64-8387-5a298e860c8e,True
5951,Jean Baptiste Simeon Chardin,Print,https://api.nga.gov/iiif/a14ca9f2-537d-415c-bca2-0accbbc3d59d,True
5969,Abraham Lincoln,Print,https://api.nga.gov/iiif/d220591b-031f-448f-a1f1-1ab8c3036cdf,True
5970,Alexander Hamilton,Print,https://api.nga.gov/iiif/c31e6f7d-ddb9-4745-b88b-fa568f4db296,True
5971,Woodrow Wilson,Print,https://api.nga.gov/iiif/de2e498d-f5e3-462c-8437-0e20d05cce90,True
5972,Thomas Jefferson,Print,https://api.nga.gov/iiif/f2ab1d16-d9f5-4e73-8623-bbd46f79c133,True
5974,Rodin,Print,https://api.nga.gov/iiif/baa2468b-97a9-44e7-9f13-b4151253c7d7,True
5976,Theodore Roosevelt,Print,https://api.nga.gov/iiif/85cbe204-37ea-409c-997c-e253f9382ae7,True
6015,"John Frederic the Magnanimous, in Electoral Robes [left]",Print,https://api.nga.gov/iiif/0110c29b-6215-4557-a49b-2a07dddfc189,True
6016,"John Frederic the Magnanimous, in Electoral Robes [right]",Print,https://api.nga.gov/iiif/c8152b1d-f3af-4c75-8927-af754626cea9,True
6018,"John Frederic the Magnanimous, in Electoral Robes",Print,https://api.nga.gov/iiif/ca546f40-16f1-4d23-8906-fc6b7ce31d52,True
6024,"John William, Duke of Saxe-Coburg",Print,https://api.nga.gov/iiif/5d73ca9d-e26c-4007-b8df-6b4bfe85daa4,True
6050,"Martin Luther, Half-Length to the Left with a Book in his Hands",Print,https://api.nga.gov/iiif/64b0ee68-2675-4b4c-bac6-1ed21faa8c7c,True
6051,Luther as 'Junker Jorg',Print,https://api.nga.gov/iiif/c1bc3b91-076d-45c5-afb8-15a32c8cd16f,True
6061,Frederick the Wise and John the Constant of Saxony,Print,https://api.nga.gov/iiif/e999bee6-b5fd-4f1d-a855-09a3919b3858,True
6096,Dupin ainé,Print,https://api.nga.gov/iiif/193af2a0-dd24-4558-9e9f-1e7e4071cca5,True
6097,Soult (Maréchal),Print,https://api.nga.gov/iiif/aaf58c0b-fcae-43b7-be13-f7da1b140862,True
6098,Comte d'Argout,Print,https://api.nga.gov/iiif/ba6bc5d3-440e-41d0-9bea-a708e378a52f,True
6099,J. Claude Fulchiron,Print,https://api.nga.gov/iiif/bf6e2dcd-2844-4874-b83d-deda73180913,True
6100,Harlé père,Print,https://api.nga.gov/iiif/220d185a-1610-4a50-b721-bf7f352bd93c,True
6101,Comte Horace Sébastiani,Print,https://api.nga.gov/iiif/38049009-f034-45d5-a059-6c051aa06bb2,True
6102,Charles Guillaume Étienne,Print,https://api.nga.gov/iiif/3cf0d898-905e-420a-8d3b-7e7a99583c06,True
6103,Antoine Odier,Print,https://api.nga.gov/iiif/d8f0846f-bc5c-453c-adf8-02517cc2d668,True
6104,Docteur Prunelle,Print,https://api.nga.gov/iiif/fafb38c5-dcef-4c8e-b7a1-b18f4cab556a,True
6105,Félix Barthe,Print,https://api.nga.gov/iiif/eed3a74f-50d2-49e7-842a-a43bad2ab439,True
6108,Amiral de Rigny,Print,https://api.nga.gov/iiif/6e380ba9-4185-4c8f-a7be-0f1724277338,True
6110,"Gros Cupide, va!",Print,https://api.nga.gov/iiif/0fda0db4-f3ad-4aff-8e5a-41244888945c,True
6121,Barbé-Marbois,Print,https://api.nga.gov/iiif/4423ace9-7b9e-4785-82aa-80bdc4217a13,True
6122,Barbé-Marbois,Print,https://api.nga.gov/iiif/86931c66-a2e6-4659-a7d7-2d4acc146686,True
6125,Huguet de Sémonville - Robert Macaire (Thiers) - Comte Roederer,Print,https://api.nga.gov/iiif/6978464d-5f3a-4386-bf5f-f683c045d659,True
6126,"C.-A. Gabriel, duc de Choiseul",Print,https://api.nga.gov/iiif/8f73a7a8-3b89-4c32-b094-a9b7781ef888,True
6127,Gazan,Print,https://api.nga.gov/iiif/78154523-d945-44a2-9ddd-879715d06822,True
6128,Napoléon Lannes,Print,https://api.nga.gov/iiif/b90ec6da-1bff-4776-be66-64289580aa4e,True
6134,Amiral Verhuel,Print,https://api.nga.gov/iiif/4e6302e5-7e1e-42b0-995c-541fa863435c,True
6135,Comte J.-Jérome Siméon,Print,https://api.nga.gov/iiif/b0224cc8-6fe1-4b68-89d2-f4bde8adf1ed,True
6187,Un Retour de jeunesse,Print,https://api.nga.gov/iiif/953dca6e-1dab-4f44-82c2-814d6a49ac11,True
6263,"Madame, j'ai bien l'honneur!",Print,https://api.nga.gov/iiif/e3d966a0-29f8-4a81-b561-ec5cdf3b5630,True
6285,Madame Rabourdeau a sa première leçon,Print,https://api.nga.gov/iiif/6653062a-c1ef-4902-84c7-2d4951b0f22f,True
6295,Charles McEvoy,Print,https://api.nga.gov/iiif/37bb3277-00f1-4ee1-a507-bc050e29a9fe,True
6296,Albrecht Altdorfer,Print,https://api.nga.gov/iiif/c9f7f252-c981-4a6a-a54d-1c443c634b19,True
6297,Large Spaniard (Le grand Espagnol),Print,https://api.nga.gov/iiif/6ca27ce7-35fa-4f1e-802f-ce91eb7ba30a,True
6315,Antony Thouret,Print,https://api.nga.gov/iiif/bc3180c9-5cad-45c3-9dfe-36a18e8d3053,True
6318,Eus. Isidore Buvignier,Print,https://api.nga.gov/iiif/808d3737-45e6-4290-ab2d-5b08de935134,True
6319,F.J. Ducoux,Print,https://api.nga.gov/iiif/c03f9b1f-7b9a-4cd0-a407-dc0063fa3bd0,True
6321,L.F. Raymond Wolowski,Print,https://api.nga.gov/iiif/a213def0-9f05-48b1-8f3e-477c083b6e70,True
6322,Adolphe Thiers,Print,https://api.nga.gov/iiif/6db37901-d8e3-44a8-929f-c1b47f7c0b36,True
6325,Jules Bastide,Print,https://api.nga.gov/iiif/40edcd1d-a036-4d65-aa1e-53649c1f2d51,True
6327,C.H. Odilon Barrot,Print,https://api.nga.gov/iiif/670e413e-d8ed-4d9f-84b4-98b8a97091d8,True
6333,A.P.F. Deslongrais,Print,https://api.nga.gov/iiif/72deebff-14b1-44f9-adf9-2fd2a801f054,True
6334,J. Marie-Anne Degousée,Print,https://api.nga.gov/iiif/d6fc4252-0256-4d6a-90dc-5b998379288b,True
6335,Ferdinand Flocon,Print,https://api.nga.gov/iiif/00496720-90bd-4a76-8d24-7c28c65f321c,True
6369,"Oui, monsieur Chapuzot...",Print,https://api.nga.gov/iiif/6e039274-4259-466c-8d97-d7eb77670b57,True
6373,Ovide Remilly,Print,https://api.nga.gov/iiif/e30cd626-9e07-4bde-b3d3-f8cb6663d420,True
6374,"Lannes, duc de Montebello",Print,https://api.nga.gov/iiif/f2ad40af-3d58-4073-883e-4d52ce79b2a8,True
6375,Pierre Louis Parisis,Print,https://api.nga.gov/iiif/2bbcfabf-9d1a-49f8-94bf-fa7c1570a76f,True
6377,L'Artiste - Voila qui est terminé!...,Print,https://api.nga.gov/iiif/82e52dc4-0fdc-41de-a5bf-0400a022273a,True
6477,Solomon de Bray,Print,https://api.nga.gov/iiif/08d15673-829f-492e-bc3a-4a33e3521e5b,True
6478,"Self-Portrait (Edgar Degas, par lui-même)",Print,https://api.nga.gov/iiif/abf364c8-8f90-40ea-98f0-65997a347ad2,True
6479,The Engraver Joseph Tourny (Le graveur Joseph Tourny),Print,https://api.nga.gov/iiif/743acc95-0c32-499d-ae76-f3f0272cb9a0,True
6520,Neptune,Print,https://api.nga.gov/iiif/2bb33c9c-506f-49e9-a870-679cbf95a06c,True
6526,"Ernest Casimir, Count of Nassau-Dietz",Print,https://api.nga.gov/iiif/c5bd0b1a-8f80-4df6-b9ea-155b1cddf886,True
6545,Returned Emigrant,Print,https://api.nga.gov/iiif/a2da45a5-a123-44ed-b743-5217bac03537,True
6549,Old Postillion,Print,https://api.nga.gov/iiif/dd361827-3eef-45ce-92a3-ae7a79abbddb,True
6552,Susan Resting,Print,https://api.nga.gov/iiif/f956e908-914c-4772-960b-72ac2403197a,True
6553,Auntie Susie Reading,Print,https://api.nga.gov/iiif/d32fc660-0470-4196-bf1a-1df194edd4ed,True
6555,A.J. Donkin,Print,https://api.nga.gov/iiif/cffe97e1-feff-47b5-a147-788bf888b8bb,True
6559,Sarabande (Portrait of Adrian Segal?),Print,https://api.nga.gov/iiif/a9bf64c4-414c-4fcb-bca7-711dac47048e,True
6560,Samuel Johnson,Print,https://api.nga.gov/iiif/5367cf56-d540-4c45-b992-38855af7aab7,True
6561,Jacques-Benigne Bossuet,Print,https://api.nga.gov/iiif/faea3afa-0557-49dc-a86a-39dfa06be522,True
6562,"Louis-Alexandre de Bourdon, comte de Toulouse",Print,https://api.nga.gov/iiif/8a2f60e1-770c-467b-8d1e-1f2256f963eb,True
6579,Little Fortune,Print,https://api.nga.gov/iiif/ea446530-90ff-406b-a2e6-0bdb4a809af8,True
6659,The Virgin Nursing the Child,Print,https://api.nga.gov/iiif/326262e2-4471-4ac4-9c0c-b11da012bd22,True
6662,"Cardinal Albrecht of Brandenburg (""Small Cardinal"")",Print,https://api.nga.gov/iiif/36d60c87-c77a-4fec-9bd4-d7ea57c66efe,True
6668,"Cardinal Albrecht of Brandenburg (""Large Cardinal"")",Print,https://api.nga.gov/iiif/4b9687d2-ec3b-42f3-b99a-8927ec77fba8,True
6669,"Frederick the Wise, Elector of Saxony",Print,https://api.nga.gov/iiif/239f761f-26e3-428c-90a3-cac2dce3e6a3,True
6670,Philip Melanchthon,Print,https://api.nga.gov/iiif/b0efe2af-8cb6-40ca-84d8-09c164d76fc6,True
6672,Erasmus of Rotterdam,Print,https://api.nga.gov/iiif/2cd6b88f-9bcf-488b-a305-8717eae8cba5,True
6804,Ulrich Varnbüler,Print,https://api.nga.gov/iiif/07929c81-cdeb-4ca4-b8be-e1cf34e7a85d,True
6805,Ulrich Varnbüler,Print,https://api.nga.gov/iiif/3b58bb81-e36f-466c-90f4-34798904430e,True
6808,Eobanus Hess,Print,https://api.nga.gov/iiif/4ac18e08-de92-4b75-9152-d70caf926748,True
6831,Rembrandt's Wife,Print,https://api.nga.gov/iiif/34916912-75ca-4249-874a-8b3ba0a9ee94,True
6840,Knud Rasmussen,Print,https://api.nga.gov/iiif/935cfdf5-3982-4391-8465-43272323922c,True
6894,Sur le lit (On the Bed),Print,https://api.nga.gov/iiif/a11f6e9e-959f-43e1-840f-e209a30f6ee2,True
6896,"Croquis de femme nue, la tête contre l'oreiller (1ère plance) (Sketch of a Nude Woman, Her Head Against a Pillow) (1st plate)",Print,https://api.nga.gov/iiif/ea0c7f2e-3ad7-416b-80cb-a10fa443fdb1,True
6943,Portrait de Forain (Portrait of Forain),Print,https://api.nga.gov/iiif/dce33a35-da49-4877-93fe-957104a48542,True
6983,Portrait de Renoir (1ère planche) (Portrait of Renoir) (first plate),Print,https://api.nga.gov/iiif/3396e76a-a2b2-4f34-b389-9c449645ec72,True
6984,Portrait de Renoir (2e planche) (Portrait of Renoir) (second plate),Print,https://api.nga.gov/iiif/bc01df3a-0c49-4869-a00c-42aa28ce2bba,True
6985,Portrait de Renoir (3e planche) (Portrait of Renoir) (third plate),Print,https://api.nga.gov/iiif/783e89b8-0781-4fa6-a9f7-e771e95cb7f9,True
6999,"Etude de femme, en buste de face (Study of a Woman, Half-Length Facing Front)",Print,https://api.nga.gov/iiif/faf63a82-7a94-4257-9f3e-eec581336068,True
7005,Portrait d'Ambroise Vollard (Portrait of Ambroise Vollard),Print,https://api.nga.gov/iiif/56fa7f14-76f0-4600-8b97-3d4ab9a05f90,True
7011,"Ambroise Vollard, quatre esquisses (Ambroise Vollard, four sketches)",Print,https://api.nga.gov/iiif/549bc9be-fcc7-4a53-9d29-099901f04ba9,True
7321,Self-Portrait,Print,https://api.nga.gov/iiif/ad42d1d7-32d3-45cf-b295-fc67bca7b353,True
7325,Leo XIII,Print,https://api.nga.gov/iiif/ee8eec2f-c19d-47cd-ab3d-7f59a610c776,True
7326,Pius IX,Print,https://api.nga.gov/iiif/26801c0b-e0a8-406a-8432-e5ed93d1dd66,True
7336,Alexander Gabriel Descamps,Print,https://api.nga.gov/iiif/16e4b3d1-3654-416a-af87-62ab1e61ca22,True
7360,Self-Portrait,Print,https://api.nga.gov/iiif/451fb080-a9ec-4e74-9626-484e9536365c,True
7382,"Frederick II, King of Denmark and Norway",Print,https://api.nga.gov/iiif/009fbfda-345e-4672-bca7-b9b7ef3a4b10,True
7384,Johannes Zurenus (Jan van Zuren),Print,https://api.nga.gov/iiif/0ea2a5b6-ab8a-4101-ad47-68971e196d81,True
7385,Nicolaus Petri van Deventer,Print,https://api.nga.gov/iiif/9653beaa-5943-4b49-aa4b-2d4ebc48f010,True
7386,Hieronymus Scholiers,Print,https://api.nga.gov/iiif/844e054f-dff9-46da-9690-fdb1dccdfa55,True
7391,Self-Portrait at the Easel,Print,https://api.nga.gov/iiif/3275cc9d-ba55-436a-9150-000716e3d6fb,True
7397,Françoise van Egmond,Print,https://api.nga.gov/iiif/a456f8da-45f4-4fde-94af-5f245ea92ec5,True
7399,Christopher Plantin,Print,https://api.nga.gov/iiif/7313b9e6-23de-4403-ad77-8d7a43d825e1,True
7404,Man with Pipe,Print,https://api.nga.gov/iiif/dc1783bd-7d94-4643-8982-6422ddd2cc98,True
7405,Justice S.G.,Print,https://api.nga.gov/iiif/5936f322-2384-4301-a7ec-d387b6a88386,True
7406,Professor Ferdinand Brunot,Print,https://api.nga.gov/iiif/fba28073-9511-4168-a4ca-0983801ff473,True
7407,Russian Peasant,Print,https://api.nga.gov/iiif/c5f3cd1f-dd83-46ec-8af2-a4679e875dcf,True
7408,Man with Prayer Shawl,Print,https://api.nga.gov/iiif/b3b75b0f-7962-48e8-8a59-9f8bc60fc765,True
7412,The Wright Family (The Bradshaw Children),Print,https://api.nga.gov/iiif/3bae9af2-ecb1-4bad-ab6a-1da838aa5829,True
7413,George Washington,Print,https://api.nga.gov/iiif/f08df0ef-2884-434b-a8ec-b0d0256cd521,True
7446,Isabel de Borbon,Print,https://api.nga.gov/iiif/d9cc3f7d-ead4-4240-a7c5-f4f448a92a02,True
7451,"Francesco Goya y Lucientes, Pintor (Francesco Goya y Lucientes, Painter)",Print,https://api.nga.gov/iiif/224e7212-4be8-4457-9ced-88de5816fa6c,True
7638,Margarita de Austria,Print,https://api.nga.gov/iiif/7dbab8e4-fa38-44d3-ac33-bcb70b9e25cf,True
7645,Self-Portrait at the Easel,Print,https://api.nga.gov/iiif/c28e0b03-4747-473d-81a2-96d375c43175,True
7733,Old Nan,Print,https://api.nga.gov/iiif/f468f693-c689-4ff2-8248-c6ce7e173f93,True
7734,A Gentleman of Fortune,Print,https://api.nga.gov/iiif/5623a5e7-93ad-47c3-8a00-44c3917e76ff,True
7735,Luck,Print,https://api.nga.gov/iiif/d62c6598-63ab-489a-8bd5-b3cfb5f4728e,True
7736,Jolly Vagabonds,Print,https://api.nga.gov/iiif/f39116bd-55cb-458f-9f37-f41b78b2d9cf,True
7744,Three Score and Ten,Print,https://api.nga.gov/iiif/66d1cb4e-f429-4f69-9ee9-cd6d697ca45d,True
7748,Study of a Laughing Girl (large plate),Print,https://api.nga.gov/iiif/495e44f5-1a9f-4561-b48b-b52c36e0ac2e,True
7749,Étude pour Merci,Print,https://api.nga.gov/iiif/cb42c3da-77fb-4b7e-80a8-a1afff4b59ac,True
7750,Portrait Study of an Old Man,Print,https://api.nga.gov/iiif/a64e9bc7-186c-4f19-bba6-a2c02f1fd4ff,True
7754,Conrad Schall,Print,https://api.nga.gov/iiif/9f967551-4c01-4baa-91f3-a7203fa2f427,True
7757,Christian II of Denmark,Print,https://api.nga.gov/iiif/3f6dd2af-3137-4755-a432-20ec15806616,True
7780,Albrecht Durer,Print,https://api.nga.gov/iiif/a4959709-5876-4ee6-9d48-fce6238a2802,True
7828,Katharine Furlegerin,Print,https://api.nga.gov/iiif/60fc5ec1-a6ed-48a2-bb54-a341de7ed980,True
7860,Albrecht Durer's Father,Print,https://api.nga.gov/iiif/1f43c832-7e9d-4a01-8381-dda32006c986,True
7884,Rustica Bohemica,Print,https://api.nga.gov/iiif/8e2ff24a-24ee-427f-84d0-9a9ae1a1d68c,True
7888,Mulier Austriae Superioris,Print,https://api.nga.gov/iiif/239ba7ee-67b9-4d43-bf4e-f776170c3804,True
7891,Mulier Wiennensis in Domo,Print,https://api.nga.gov/iiif/c54ee654-56e7-4490-ad72-fad54c198cc6,True
7892,Mulier Westphalica ex Archiep Monasteri,Print,https://api.nga.gov/iiif/deff8b45-328d-41ea-a055-6d1823818d39,True
7894,Ciuis Norimbergensis Vxor,Print,https://api.nga.gov/iiif/a753b719-19fa-4a85-94d9-869f925f248e,True
7901,Cives Hollandica,Print,https://api.nga.gov/iiif/c7bd14d8-4508-49df-b492-b403c334d0aa,True
7906,Mulier Generosa Brabantica,Print,https://api.nga.gov/iiif/ba076de2-46b1-4518-b5a8-99909edbcce4,True
7907,"Mulier Primaria Antuerpiensis, in Ornatu Domestico",Print,https://api.nga.gov/iiif/f9b124ed-f75c-4112-9c19-1dddc44f6dc8,True
7908,Mulier Antuerpiensis,Print,https://api.nga.gov/iiif/d1590d12-03d9-454c-afbd-e0c84ad718e1,True
7909,Ciuis aut Mercatoris Antuerpiensis Vxor,Print,https://api.nga.gov/iiif/3b450841-66e0-449f-964d-26003a3b04fe,True
7912,Ciuis Coloniesis Vxor,Print,https://api.nga.gov/iiif/93b9821e-c339-4600-9052-7d419389447e,True
7913,Civis Coloniensis Filia,Print,https://api.nga.gov/iiif/29874c83-8e26-4dec-ba53-9b3be42169de,True
7915,Mulier Coloniensis Exspatians,Print,https://api.nga.gov/iiif/e65f1ef2-df6d-4529-8e9a-4a7e789af34a,True
7916,Ancilla Coloniensis,Print,https://api.nga.gov/iiif/84699d5b-32d1-4b39-b4f7-7986b57a8430,True
7917,Mulier Moguntiana,Print,https://api.nga.gov/iiif/56b09834-fb52-4be9-864e-5c1b12b71af5,True
7918,Mercatoris Francofurtensis Vxor,Print,https://api.nga.gov/iiif/57b7d977-ca36-4286-ad5a-baae80aeca64,True
7921,Matrona Argentinensis,Print,https://api.nga.gov/iiif/aa95d0cb-d22c-4403-814f-685ae02908cf,True
7922,Matrona Argentinensis Caenam Dni Accedens e des Nymphs),Print,https://api.nga.gov/iiif/16cd9ed8-50b4-4440-b440-c2b92431506e,True
7923,Mulier Argentinensis,Print,https://api.nga.gov/iiif/36c1f995-bb12-4bd3-9092-d612f60a04e6,True
7924,Mulier Argentinensis,Print,https://api.nga.gov/iiif/dc53810e-0346-46ac-a678-ea401120e25d,True
7926,Virgo Argentinensis,Print,https://api.nga.gov/iiif/0809d8c0-cb2c-42f2-a6a1-586a40c586c3,True
7928,Ancilla Argentinensis,Print,https://api.nga.gov/iiif/7936da45-76fb-4c8c-b631-3dbc53b3340e,True
7929,Matrona Bernensis,Print,https://api.nga.gov/iiif/058ada7f-6d13-4b0e-b735-f2e33d7aaa8c,True
7932,Mulier Basiliensis,Print,https://api.nga.gov/iiif/df0ac899-a0e9-4731-9774-dfc751f3c50d,True
7933,Virgo Basiliensis,Print,https://api.nga.gov/iiif/0ef39992-3a22-4145-aac6-0f7998ddc469,True
7934,Matrona Tiguriensis,Print,https://api.nga.gov/iiif/e4c641cf-0619-4dee-8122-3a558e91eb81,True
7935,Virgo Nuptialis Tiguriensis,Print,https://api.nga.gov/iiif/13b09817-c679-4505-9dda-ada1e4f47a98,True
7936,Virgo Tiguriensis,Print,https://api.nga.gov/iiif/ea1e7895-5fa2-4893-ac76-86307bf63384,True
7938,Nobilis Mulier Gallica,Print,https://api.nga.gov/iiif/6e5498db-1a1b-45cd-b464-97a5c628a619,True
7939,Mulier Generosa Gallica,Print,https://api.nga.gov/iiif/a5ea5f67-2176-4e7b-ad3d-3dc427fb7ea4,True
7942,Matrona Parisiensis,Print,https://api.nga.gov/iiif/04d02dbd-8d4e-4d78-8a34-5a93fc796955,True
7944,Opificis Parisiensis Vxor,Print,https://api.nga.gov/iiif/bb473785-526e-4c96-a6aa-b21aae563f05,True
7951,Matrisana M.,Print,https://api.nga.gov/iiif/4c6c2dcb-0896-40d8-b8ff-a48292837957,True
7952,Mulier Matrisana,Print,https://api.nga.gov/iiif/1e327b15-3038-4b0b-b4df-0ea38c8ed916,True
7954,Nobilis Mulier Anglica,Print,https://api.nga.gov/iiif/1253d41f-9aff-4468-a1c2-d35a9c817863,True
7958,Mulier Generosa Anglica,Print,https://api.nga.gov/iiif/0530cf71-f85f-40a6-ab66-4206b790154d,True
7960,Mulier Generosa Anglica,Print,https://api.nga.gov/iiif/64659854-8772-4a2c-8d6e-6a5766679f52,True
7966,Ciuis vel Artificis Londinensis Vxor,Print,https://api.nga.gov/iiif/f11c1324-d3ef-4836-adc7-46ed50e49179,True
7968,Mulier Scotica,Print,https://api.nga.gov/iiif/af8e7fbd-b3aa-4f75-b96f-414e9a52dcea,True
7972,Mulier Hebrea in Tracia,Print,https://api.nga.gov/iiif/ef2fc0d5-a762-401a-9020-655b7179ee3e,True
7976,Mulier ex Virginia,Print,https://api.nga.gov/iiif/1c04c4d7-f4a7-4174-9bef-ce9f5465884e,True
7984,Woman of Antwerp,Print,https://api.nga.gov/iiif/e58f7e2f-09b3-4f11-9a89-1c388fa6f340,True
7985,Lady with Ribbons on Curls,Print,https://api.nga.gov/iiif/a34f80fd-f80f-488b-8bc2-dc9b031327a1,True
7986,Woman with White Veil and Black Hat (Mary Stuart?),Print,https://api.nga.gov/iiif/b6bb4d8d-2d56-4dee-a478-27e9b0a953ec,True
7987,Duchess of Lennox,Print,https://api.nga.gov/iiif/fd86a4e1-05a1-46ff-8288-d1a1aceee509,True
7988,Man with Beard Looking Right (Hans Holbein?),Print,https://api.nga.gov/iiif/3f4f563b-a508-4991-8b0e-546a3e119453,True
7989,Head of Woman Looking Right,Print,https://api.nga.gov/iiif/ac185c8b-afff-483e-a017-8191e836b5eb,True
7990,Self-Portrait,Print,https://api.nga.gov/iiif/69b3f662-0a9e-4597-8af0-730819f7d1c5,True
7992,Johann Banfi Huniades,Print,https://api.nga.gov/iiif/0986e6d6-9a5c-42fe-83c6-cf4e91f81afe,True
7994,Self-Portrait,Print,https://api.nga.gov/iiif/b1df0475-d753-440c-98c5-3aaa1ec5d465,True
8004,Erasmus of Rotterdam,Print,https://api.nga.gov/iiif/94e41845-f8a2-4095-895e-d7978b9b5ecb,True
8007,Old Moffat,Print,https://api.nga.gov/iiif/5d061c12-d9cd-4103-a141-d2a7f2622855,True
8008,Adriaen van Ostade,Print,https://api.nga.gov/iiif/7e0f02ee-1a25-4956-95bc-07f1f6c3fca3,True
8010,Sylvester (Douglas) Lord Glenbervie; Katherine Anne (North) Glenbervie; Frederic (North) Earl of Guilford; Frederic Sylvester Douglas,Print,https://api.nga.gov/iiif/9991c8bb-f770-44e1-8829-d2508e6f4c9a,True
8018,William Hayley,Print,https://api.nga.gov/iiif/0ae1e596-8af2-41dd-9f8e-8ec2e6fc41f4,True
8019,Portrait of the Artist,Print,https://api.nga.gov/iiif/e3ba96be-5290-415a-bb65-736b9711b38f,True
8020,Portrait of the Artist,Print,https://api.nga.gov/iiif/84c60155-369e-4355-82d0-7c8800194942,True
8021,Portrait of the Artist,Print,https://api.nga.gov/iiif/b26f3005-1282-4c6a-a9f9-973ffab456d2,True
8022,Mr. Beard,Print,https://api.nga.gov/iiif/86f4593e-359d-4f7d-8a09-abdc0ff7f7e7,True
8023,"Jacob Epstein, No. 2",Print,https://api.nga.gov/iiif/10daf549-e075-4dcf-9702-4da59b3bae89,True
8024,Bust of Stephen Granger,Print,https://api.nga.gov/iiif/e8ae6219-01df-4598-adcd-d7063d3fa739,True
8025,Head of Stephen Granger,Print,https://api.nga.gov/iiif/ccb46c89-e8e2-471d-aa57-ca07d99488f5,True
8026,Percy Wyndam Lewis: small plate,Print,https://api.nga.gov/iiif/924401c2-6ab9-4a9b-857c-eab29b12adbc,True
8027,Percy Wyndam Lewis: large plate,Print,https://api.nga.gov/iiif/a9579ea7-8553-4080-b8da-cfd0a169e506,True
8028,Charles Felix Slade,Print,https://api.nga.gov/iiif/08af6588-3249-454c-9976-7c8f1c3de947,True
8029,Benjamin Waugh,Print,https://api.nga.gov/iiif/7c0b91ab-343d-486b-941c-75bd53c5ae0d,True
8030,William Butler Yeats: fourth plate,Print,https://api.nga.gov/iiif/b1a3e131-40cb-4ce5-8b8e-21973a954344,True
8031,William Butler Yeats: fifth plate,Print,https://api.nga.gov/iiif/af573cda-b383-44c7-9d21-17c16d339b45,True
8032,The Mulatto,Print,https://api.nga.gov/iiif/6f575769-691b-4d5e-876d-4163c2883868,True
8033,Head of Old Underwood,Print,https://api.nga.gov/iiif/cac0d45f-245f-4d15-8bda-806ab68efdc0,True
8034,Young Woman Musing,Print,https://api.nga.gov/iiif/da74abaa-a9c9-437c-9e91-2ecc548de6cd,True
8035,The Serving Maid,Print,https://api.nga.gov/iiif/d86cea64-1172-48aa-9d16-22d1c2bde66d,True
8036,Esther,Print,https://api.nga.gov/iiif/bb28ad6a-c5e4-4e57-a948-fade79654ad4,True
8037,"Quincy, no.1",Print,https://api.nga.gov/iiif/4e4e25e3-103e-4a21-878e-1f8af2b0a022,True
8038,Anne with a Lace Shawl,Print,https://api.nga.gov/iiif/31859a7b-7217-493e-8d57-734ae887d143,True
8039,Profile of Bella,Print,https://api.nga.gov/iiif/235f325e-cfff-4687-a7d8-797af27e8ef6,True
8040,Girl with a Curl,Print,https://api.nga.gov/iiif/4bb2f798-7f3c-41ea-b8a8-401ca5250d2f,True
8041,A Girl's Head - E,Print,https://api.nga.gov/iiif/7a7e5fd6-e776-4eb8-8e51-0426c40a0b0f,True
8042,A Girl's Head - F,Print,https://api.nga.gov/iiif/14e57dc6-ca7f-4385-8365-c0e055c24577,True
8043,A Girl's Head - G,Print,https://api.nga.gov/iiif/f5572a5a-136e-4bd5-b83d-1a5f2c9922e1,True
8044,"Maggie, A Village Child",Print,https://api.nga.gov/iiif/15abf960-f6b0-489b-a339-c3fb83fc6c84,True
8062,A Girl's Head - J,Print,https://api.nga.gov/iiif/4a75dcfb-0dca-4f09-8097-78b21a2b2d65,True
